1001,300,0,710,50,146.2643137,40,0.00000000000000000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1002,305,157.9898631,692.1988176,50,146.2643137,40,0.22439947525641400000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1003,300,308.0574548,639.6878962,50,146.2643137,40,0.44879895051282800000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1004,305,442.6777593,555.1003526,50,146.2643137,40,0.67319842576924100000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1005,300,555.1003526,442.6777593,50,146.2643137,40,0.89759790102565500000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1006,305,639.6878962,308.0574548,50,146.2643137,40,1.12199737628207000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1007,300,692.1988176,157.9898631,50,146.2643137,40,1.34639685153848000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1008,305,710,4.34928E-14,50,146.2643137,40,1.57079632679490000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1009,300,692.1988176,-157.9898631,50,146.2643137,40,1.79519580205131000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1010,305,639.6878962,-308.0574548,50,146.2643137,40,2.01959527730772000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1011,300,555.1003526,-442.6777593,50,146.2643137,40,2.24399475256414000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1012,305,442.6777593,-555.1003526,50,146.2643137,40,2.46839422782055000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1013,300,308.0574548,-639.6878962,50,146.2643137,40,2.69279370307697000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1014,305,157.9898631,-692.1988176,50,146.2643137,40,2.91719317833338000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1015,300,8.69855E-14,-710,50,146.2643137,40,3.14159265358979000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1016,305,-157.9898631,-692.1988176,50,146.2643137,40,3.36599212884621000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1017,300,-308.0574548,-639.6878962,50,146.2643137,40,3.59039160410262000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1018,305,-442.6777593,-555.1003526,50,146.2643137,40,3.81479107935903000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1019,300,-555.1003526,-442.6777593,50,146.2643137,40,4.03919055461545000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1020,305,-639.6878962,-308.0574548,50,146.2643137,40,4.26359002987186000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1021,300,-692.1988176,-157.9898631,50,146.2643137,40,4.48798950512828000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1022,305,-710,-1.30478E-13,50,146.2643137,40,4.71238898038469000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1023,300,-692.1988176,157.9898631,50,146.2643137,40,4.93678845564110000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1024,305,-639.6878962,308.0574548,50,146.2643137,40,5.16118793089752000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1025,300,-555.1003526,442.6777593,50,146.2643137,40,5.38558740615393000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1026,305,-442.6777593,555.1003526,50,146.2643137,40,5.60998688141034000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1027,300,-308.0574548,639.6878962,50,146.2643137,40,5.83438635666676000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
1028,305,-157.9898631,692.1988176,50,146.2643137,40,6.05878583192317000000,0,0,0.78539816339744800000,0.52359877559829900000,150,200,146.2643137,600,0.61086523819801500000,100,100,20
