178.41     	      0.618527    	    0.427469
178.791     	      0.622443    	    0.427689
179.172     	      0.626332    	    0.427909
179.553     	      0.174379    	    0.562368
179.934     	      0.628751    	    0.654833
180.316     	      0.473538    	    0.489524
180.697     	      0.559314    	    0.670673
181.078     	      0.734451    	    0.743916
181.459     	      0.698905    	    0.728918
181.84     	      0.547226    	    0.592743
182.602     	      0.222801    	    8.88282
183.364     	      0.301337    	    0.458317
183.744     	      0.532319    	    0.236116
184.125     	      0.656703    	    0.23355
184.506     	      0.616146    	    0.213931
184.887     	      0.58486    	    0.0833822
185.268     	      0.553837    	    0.132498
185.648     	      0.593833    	    0.0932494
186.029     	      0.57657    	    0.0970726
186.41     	      0.66038    	    0.069334
186.791     	      0.714758    	    0.0818225
187.171     	      0.567066    	    0.0868458
187.552     	      0.475665    	    0.0475853
187.932     	      0.530196    	    0.0511289
188.313     	      0.47674    	    0.0355922
188.694     	      0.529922    	    0.0449169
189.074     	      0.529284    	    0.0394132
189.455     	      0.509442    	    0.0467865
189.835     	      0.561462    	    0.0576489
190.216     	      0.551772    	    0.041978
190.596     	      0.517079    	    0.0389335
190.977     	      0.510455    	    0.0475364
191.357     	      0.53227    	    0.0362066
191.737     	      0.507464    	    0.0339295
192.118     	      0.5049    	    0.0387569
192.498     	      0.484586    	    0.0452928
192.878     	      0.499961    	    0.0328762
193.258     	      0.48113    	    0.0335352
193.639     	      0.487481    	    0.0362805
194.019     	      0.491724    	    0.037861
194.399     	      0.501482    	    0.04539
194.779     	      0.472907    	    0.0339923
195.159     	      0.506097    	    0.045871
195.54     	      0.472705    	    0.0347932
195.92     	      0.473513    	    0.034049
196.3     	      0.463116    	    0.0378648
196.68     	      0.487493    	    0.0526724
197.06     	      0.474403    	    0.0469343
197.44     	      0.471436    	    0.0437746
197.82     	      0.465097    	    0.0364796
198.2     	      0.449774    	    0.0376481
198.58     	      0.43222    	    0.0350726
198.959     	      0.4537    	    0.035721
199.339     	      0.45174    	    0.037052
199.719     	      0.439143    	    0.031043
200.099     	      0.449441    	    0.0430499
200.479     	      0.440087    	    0.0349413
200.858     	      0.418757    	    0.0343527
201.238     	      0.41468    	    0.0372159
201.618     	      0.441878    	    0.0338896
201.998     	      0.40779    	    0.0435623
202.377     	      0.428405    	    0.0373526
202.757     	      0.411991    	    0.0418579
203.136     	      0.407499    	    0.0475428
203.516     	      0.413722    	    0.034678
203.896     	      0.394132    	    0.0366363
204.275     	      0.383276    	    0.039823
204.655     	      0.394775    	    0.035215
205.034     	      0.374998    	    0.0432391
205.414     	      0.380584    	    0.0317528
205.793     	      0.370382    	    0.0422066
206.172     	      0.375048    	    0.0428886
206.552     	      0.358232    	    0.0287338
206.931     	      0.383761    	    0.0343891
207.31     	      0.367313    	    0.0348063
207.69     	      0.364296    	    0.0312534
208.069     	      0.364716    	    0.0330064
208.448     	      0.361802    	    0.0374477
208.827     	      0.373072    	    0.0327706
209.207     	      0.374957    	    0.0370455
209.586     	      0.361841    	    0.0392752
209.965     	      0.356173    	    0.0387103
210.344     	      0.351553    	    0.0357664
210.723     	      0.340085    	    0.0316846
211.102     	      0.334714    	    0.0309992
211.481     	      0.322511    	    0.0311813
211.86     	      0.330135    	    0.0319701
212.239     	      0.335948    	    0.034297
212.618     	      0.330969    	    0.0348467
212.997     	      0.321273    	    0.0400792
213.376     	      0.318524    	    0.0396558
213.755     	      0.313996    	    0.0316003
214.134     	      0.311427    	    0.031822
214.513     	      0.309374    	    0.0277796
214.891     	      0.310953    	    0.02845
215.27     	      0.314698    	    0.0297957
215.649     	      0.313525    	    0.0356094
216.028     	      0.310479    	    0.0333595
216.406     	      0.317545    	    0.0304781
216.785     	      0.311719    	    0.0363158
217.164     	      0.314738    	    0.0403688
217.542     	      0.308109    	    0.0358061
217.921     	      0.30758    	    0.0386051
218.3     	      0.311623    	    0.0332577
218.678     	      0.305912    	    0.0314293
219.057     	      0.300317    	    0.031567
219.435     	      0.303921    	    0.0312197
219.814     	      0.297787    	    0.0312733
220.192     	      0.294899    	    0.0375198
220.57     	      0.294884    	    0.035371
220.949     	      0.288752    	    0.0306086
221.327     	      0.298086    	    0.0353437
221.705     	      0.295992    	    0.0349822
222.084     	      0.291475    	    0.0401682
222.462     	      0.292417    	    0.0366013
222.84     	      0.299564    	    0.0317647
223.218     	      0.292982    	    0.0297147
223.597     	      0.303344    	    0.0295109
223.975     	      0.300941    	    0.0287965
224.353     	      0.309024    	    0.0327674
224.731     	      0.310884    	    0.0308288
225.109     	      0.308045    	    0.0351337
225.487     	      0.316169    	    0.0352102
225.865     	      0.321569    	    0.0347796
226.243     	      0.323347    	    0.0380226
226.621     	      0.329447    	    0.0343911
226.999     	      0.327513    	    0.0380206
227.377     	      0.336823    	    0.0381278
227.755     	      0.335278    	    0.0382196
228.133     	      0.343526    	    0.0341398
228.511     	      0.343986    	    0.0296446
228.889     	      0.343431    	    0.0291393
229.266     	      0.341377    	    0.0308074
229.644     	      0.345808    	    0.0302053
230.022     	      0.347545    	    0.0284951
230.4     	      0.348054    	    0.0286774
230.777     	      0.348256    	    0.032855
231.155     	      0.34948    	    0.0320609
231.533     	      0.349117    	    0.0323248
231.91     	      0.354845    	    0.0296446
232.288     	      0.356118    	    0.0303817
232.665     	      0.356677    	    0.0289302
233.043     	      0.366704    	    0.027364
233.42     	      0.366015    	    0.0263471
233.798     	      0.372568    	    0.0262716
234.175     	      0.382063    	    0.0274226
234.553     	      0.387418    	    0.0270331
234.93     	      0.394877    	    0.0299649
235.307     	      0.40475    	    0.033766
235.685     	      0.409095    	    0.0339657
236.062     	      0.415169    	    0.0335272
236.439     	      0.421273    	    0.0349371
236.816     	      0.429126    	    0.035306
237.194     	      0.437766    	    0.0345561
237.571     	      0.438938    	    0.0332069
237.948     	      0.446703    	    0.0322202
238.325     	      0.447531    	    0.0325013
238.702     	      0.454496    	    0.0308412
239.079     	      0.455475    	    0.03055
239.456     	      0.455388    	    0.0283888
239.833     	      0.457917    	    0.0275723
240.21     	      0.465252    	    0.0270862
240.587     	      0.464392    	    0.026979
240.964     	      0.460486    	    0.0263623
241.341     	      0.460277    	    0.0283078
241.718     	      0.459022    	    0.0295044
242.095     	      0.458616    	    0.0282639
242.472     	      0.458388    	    0.0299158
242.849     	      0.457688    	    0.0284324
243.225     	      0.453717    	    0.028117
243.602     	      0.457933    	    0.027677
243.979     	      0.461386    	    0.0254614
244.356     	      0.461422    	    0.0255465
244.732     	      0.461721    	    0.0257173
245.109     	      0.463904    	    0.0264017
245.486     	      0.469576    	    0.0268126
245.862     	      0.473124    	    0.0286634
246.239     	      0.475876    	    0.0289264
246.615     	      0.480743    	    0.0312862
246.992     	      0.48651    	    0.031287
247.368     	      0.496428    	    0.0333811
247.745     	      0.495659    	    0.0324508
248.121     	      0.503605    	    0.0341907
248.497     	      0.508855    	    0.0327337
248.874     	      0.515152    	    0.0319791
249.25     	      0.516334    	    0.034346
249.626     	      0.521693    	    0.0331971
250.003     	      0.52526    	    0.030371
250.379     	      0.525559    	    0.0308198
250.755     	      0.534607    	    0.0296429
251.131     	      0.534446    	    0.0293879
251.507     	      0.535046    	    0.0280511
251.884     	      0.535992    	    0.0271496
252.26     	      0.537248    	    0.0268609
252.636     	      0.533321    	    0.0266093
253.012     	      0.535612    	    0.0266616
253.388     	      0.535937    	    0.026279
253.764     	      0.531982    	    0.0270695
254.14     	      0.528369    	    0.0270749
254.516     	      0.527393    	    0.0276897
254.892     	      0.521728    	    0.0280492
255.268     	      0.523224    	    0.0275182
255.643     	      0.516338    	    0.0266803
256.019     	      0.519041    	    0.0261889
256.395     	      0.512929    	    0.0258839
256.771     	      0.513073    	    0.0254951
257.147     	      0.510577    	    0.0256262
257.522     	      0.512827    	    0.0257806
257.898     	      0.513743    	    0.0263631
258.274     	      0.508347    	    0.0270949
258.649     	      0.514401    	    0.0279686
259.025     	      0.512006    	    0.0290798
259.4     	      0.512755    	    0.0296772
259.776     	      0.514811    	    0.0307294
260.151     	      0.525315    	    0.0302717
260.527     	      0.518848    	    0.0316213
260.902     	      0.526314    	    0.0324939
261.278     	      0.52454    	    0.0317627
261.653     	      0.531422    	    0.0332104
262.028     	      0.533974    	    0.0334216
262.404     	      0.536043    	    0.0309709
262.779     	      0.543352    	    0.0313819
263.154     	      0.54794    	    0.0307154
263.53     	      0.550762    	    0.0320469
263.905     	      0.552528    	    0.0307398
264.28     	      0.554879    	    0.0295488
264.655     	      0.559032    	    0.0281059
265.03     	      0.55911    	    0.0286681
265.405     	      0.566009    	    0.0274206
265.781     	      0.569792    	    0.0276956
266.156     	      0.570956    	    0.0274132
266.531     	      0.567272    	    0.0277839
266.906     	      0.570283    	    0.0274729
267.281     	      0.570774    	    0.0272539
267.655     	      0.569833    	    0.028007
268.03     	      0.568294    	    0.0278111
268.405     	      0.564687    	    0.0271241
268.78     	      0.564949    	    0.0269975
269.155     	      0.562654    	    0.0261203
269.53     	      0.561478    	    0.027563
269.904     	      0.558484    	    0.0266735
270.279     	      0.55748    	    0.0257763
270.654     	      0.550065    	    0.0256621
271.029     	      0.549211    	    0.0254734
271.403     	      0.544193    	    0.0257006
271.778     	      0.545811    	    0.0258722
272.152     	      0.542185    	    0.0256672
272.527     	      0.539289    	    0.0271266
272.901     	      0.540542    	    0.0286853
273.276     	      0.536968    	    0.0278663
273.65     	      0.539334    	    0.0292708
274.025     	      0.530968    	    0.0297746
274.399     	      0.533161    	    0.0311677
274.774     	      0.534784    	    0.0320431
275.148     	      0.53533    	    0.0325169
275.522     	      0.537426    	    0.0330956
275.897     	      0.537044    	    0.0338911
276.271     	      0.53997    	    0.0302203
276.645     	      0.540722    	    0.033205
277.019     	      0.543189    	    0.0333782
277.393     	      0.541555    	    0.0324658
277.768     	      0.547453    	    0.032261
278.142     	      0.551185    	    0.031921
278.516     	      0.555177    	    0.0316211
278.89     	      0.559372    	    0.0321736
279.264     	      0.565597    	    0.0300815
279.638     	      0.566393    	    0.0308727
280.012     	      0.570083    	    0.0309665
280.386     	      0.576132    	    0.0305337
280.76     	      0.577174    	    0.0287674
281.133     	      0.586509    	    0.0298414
281.507     	      0.586814    	    0.0291817
281.881     	      0.588273    	    0.0285092
282.255     	      0.591796    	    0.0281795
282.629     	      0.592962    	    0.0286035
283.002     	      0.592806    	    0.0291989
283.376     	      0.593257    	    0.0276655
283.75     	      0.596407    	    0.0283997
284.123     	      0.596591    	    0.0286211
284.497     	      0.594255    	    0.0277782
284.87     	      0.597469    	    0.0277295
285.244     	      0.59654    	    0.0290019
285.618     	      0.597337    	    0.0283355
285.991     	      0.594493    	    0.0281928
286.364     	      0.596671    	    0.027795
286.738     	      0.592585    	    0.0267845
287.111     	      0.594068    	    0.0261081
287.485     	      0.590085    	    0.0256243
287.858     	      0.591912    	    0.0254777
288.231     	      0.583713    	    0.0255006
288.605     	      0.586952    	    0.0255562
288.978     	      0.582371    	    0.0257394
289.351     	      0.580222    	    0.0264698
289.724     	      0.57348    	    0.0275021
290.097     	      0.576042    	    0.0271031
290.47     	      0.575124    	    0.028561
290.843     	      0.573819    	    0.0294149
291.217     	      0.56926    	    0.0296457
291.59     	      0.567571    	    0.0297788
291.963     	      0.568269    	    0.0314439
292.336     	      0.564272    	    0.0295361
292.708     	      0.566189    	    0.0316097
293.081     	      0.568004    	    0.0320434
293.454     	      0.566287    	    0.0325621
293.827     	      0.565044    	    0.032524
294.2     	      0.56726    	    0.0315215
294.573     	      0.563374    	    0.0322335
294.945     	      0.567884    	    0.0315973
295.318     	      0.568415    	    0.032445
295.691     	      0.573258    	    0.0327578
296.064     	      0.574821    	    0.0325531
296.436     	      0.575293    	    0.030647
296.809     	      0.572967    	    0.0310556
297.181     	      0.576155    	    0.0305103
297.554     	      0.580017    	    0.0302667
297.926     	      0.5846    	    0.0303502
298.299     	      0.58696    	    0.0289366
298.671     	      0.588082    	    0.0290244
299.044     	      0.59683    	    0.0282693
299.416     	      0.597222    	    0.0290704
299.788     	      0.600656    	    0.0282716
300.161     	      0.607342    	    0.0280118
300.533     	      0.610116    	    0.0283949
300.905     	      0.609665    	    0.0292198
301.278     	      0.612309    	    0.0279523
301.65     	      0.615223    	    0.0274741
302.022     	      0.617192    	    0.0279806
302.394     	      0.616474    	    0.028122
302.766     	      0.620764    	    0.0283016
303.138     	      0.622911    	    0.028303
303.51     	      0.625437    	    0.0286314
303.882     	      0.624028    	    0.0281742
304.254     	      0.628581    	    0.0279468
304.626     	      0.628709    	    0.0280837
304.998     	      0.630648    	    0.0272891
305.37     	      0.62646    	    0.0269211
305.742     	      0.627503    	    0.0275406
306.114     	      0.627618    	    0.0266191
306.485     	      0.62421    	    0.026308
306.857     	      0.626586    	    0.0259915
307.229     	      0.626382    	    0.0256064
307.601     	      0.623472    	    0.0259351
307.972     	      0.620705    	    0.025571
308.344     	      0.616586    	    0.0260381
308.716     	      0.61462    	    0.0258908
309.087     	      0.616022    	    0.0266871
309.459     	      0.612635    	    0.0266319
309.83     	      0.614311    	    0.0268121
310.202     	      0.608867    	    0.0289386
310.573     	      0.609149    	    0.0289214
310.945     	      0.607125    	    0.0301391
311.316     	      0.602231    	    0.0311533
311.687     	      0.599452    	    0.030487
312.059     	      0.598129    	    0.0316568
312.43     	      0.595141    	    0.0312781
312.801     	      0.597139    	    0.0311007
313.172     	      0.591056    	    0.03208
313.544     	      0.59224    	    0.0329595
313.915     	      0.584079    	    0.0345785
314.286     	      0.587914    	    0.0323044
314.657     	      0.581095    	    0.0320146
315.028     	      0.582874    	    0.0335523
315.399     	      0.578894    	    0.0319013
315.77     	      0.58159    	    0.0320141
316.141     	      0.578159    	    0.0314363
316.512     	      0.579862    	    0.0310178
316.883     	      0.579401    	    0.0331201
317.254     	      0.577843    	    0.0330037
317.625     	      0.581846    	    0.0306493
317.996     	      0.577482    	    0.0306178
318.366     	      0.578646    	    0.0306232
318.737     	      0.581538    	    0.029072
319.108     	      0.584022    	    0.0293974
319.478     	      0.58249    	    0.0294665
319.849     	      0.586233    	    0.0304178
320.22     	      0.590619    	    0.0302139
320.59     	      0.587575    	    0.0288091
320.961     	      0.590521    	    0.0287788
321.331     	      0.593471    	    0.0286253
321.702     	      0.59444    	    0.0281329
322.072     	      0.601174    	    0.0278274
322.443     	      0.60048    	    0.0292316
322.813     	      0.601782    	    0.0281045
323.184     	      0.605895    	    0.0289469
323.554     	      0.609532    	    0.0299816
323.924     	      0.608847    	    0.0292753
324.295     	      0.616473    	    0.030602
324.665     	      0.61305    	    0.0285739
325.035     	      0.616081    	    0.0293887
325.405     	      0.616758    	    0.0294862
325.775     	      0.628098    	    0.030477
326.145     	      0.619578    	    0.0308206
326.515     	      0.621216    	    0.029772
326.886     	      0.627738    	    0.0295914
327.256     	      0.626568    	    0.0295658
327.626     	      0.629406    	    0.0296142
327.995     	      0.62376    	    0.0294958
328.365     	      0.615375    	    0.0287549
